# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.134193657557565,1.5233555347391887,2.5981023065461755,5.007542160159652,-33.2005026785593,0.0,0.3957126533906323,2.527086236519302,60.30124142590173,-193.98597156462117
 1.1395810808924778,1.5374979557557626,2.6250806995108853,5.007661601396495,-32.881017276245544,0.0,0.38537536785270804,2.59487264474621,59.302078647386836,-185.4620876068718
 1.144951786951882,1.551740939451866,2.65197602299678,5.007781693582111,-32.56763659445918,0.0,0.3755542702488899,2.6627310064595275,58.34999687566738,-177.2731110562932
 1.15030557001599,1.5660825852408082,2.6787872458054665,5.00790235383823,-32.26009884644418,0.0,0.36622140620303656,2.730588608590484,57.44307237189661,-169.39881442914773
 1.1556422255899548,1.5805209780999667,2.705513342400698,5.00802351300633,-31.958153571378503,0.0,0.3573506846943494,2.7983715796020485,56.579494569360016,-161.82003701899615
 1.1609615505611035,1.5950541893404888,2.7321532937634347,5.008145113755642,-31.66156099122152,0.0,0.348917743594674,2.8660050065028115,55.75755979671441,-154.51862352904973
 1.1662633433313037,1.6096802773335739,2.7587060881168513,5.008267109695819,-31.370091405969422,0.0,0.3408998257885637,2.933413056714878,54.975665380655144,-147.47736283735222
 1.1715474039273026,1.624397288196353,2.7851707215323787,5.008389463884312,-31.083524624856956,0.0,0.3332756651388817,3.0005191035573597,54.23230409762001,-140.67993156588906
 1.1768135340915638,1.639203256440135,2.8115461984330454,5.008512148002965,-30.801649431089125,0.0,0.32602538139792575,3.0672458558662457,53.526058979854135,-134.11083580099074
 1.1820615373558538,1.6540962055835995,2.837831532004391,5.008635141331499,-30.524263077955162,0.0,0.31913038322712506,3.1335154925950754,52.8555984371103,-127.75535932036614
 1.1872912190995841,1.6690741487333123,2.8640257445243997,5.008758429977506,-30.251170814202556,0.0,0.31257327895892,3.1992497993772053,52.219671699909725,-121.59950994397884
 1.192502386594698,1.684135089133784,2.8901278676214828,5.008882006106532,-29.982185436820618,0.0,0.3063377942860878,3.2643703083730617,51.61710454214843,-115.62997319243415
 1.197694849038699,1.6992770206891197,2.9161369424692984,5.0090058673154045,-29.717126869338585,0.0,0.30040869621841204,3.328798442216035,51.04679530003394,-109.83406202068535
 1.2028684175772395,1.714497928458157,2.9420520199256943,5.00913001603075,-29.45582176402108,0.0,0.2947717230697516,3.3924556588603676,50.5077111419153,-104.19967457717638
 1.2080229053175482,1.7297957891248905,2.9678721606227754,5.0092544590153105,-29.19810312636061,0.0,0.28941351966507634,3.45526360052996,49.99888459236816,-98.71525070630398
 1.2131581273338161,1.7451685714457967,2.993596435014224,5.009379206966383,-28.943809960396173,0.0,0.28432157766981586,3.51714424278169,49.51941029206857,-93.36973139246159
 1.218273900665565,1.7606142366756241,3.0192239233842746,5.0095042739686555,-28.692786933460095,0.0,0.2794841803667862,3.5780200463855656,49.06844198475521,-88.15251929060582
 1.22337004430989,1.7761307389730578,3.0447537158244025,5.009629677247632,-28.444884059145274,0.0,0.2748903518321465,3.6378141078251445,48.645189699642735,-83.05344485016653
 1.228446379208388,1.7917160257876064,3.07018491218147,5.009755436859147,-28.199956397158925,0.0,0.27052980966378165,3.6964503144507974,48.248917158485284,-78.06272617567275
 1.2335027282294857,1.807368038228949,3.0955166219804418,5.009881575277807,-27.957863769107497,0.0,0.2663929215939964,3.7538534958675744,47.87893933770903,-73.17094196474864
 1.2385389161468114,1.8230847114199091,3.120747964326526,5.010008117306753,-27.718470488990192,0.0,0.262470665170797,3.809949577981494,47.534620241975624,-68.36899285446647
 1.2435547696141793,1.8388639748341418,3.145878067788324,5.010135089728884,-27.481645107576117,0.0,0.258754590727108,3.8646657328473695,47.21537081472074,-63.648076908915954
